id,mahkeme,daire,esas,karar,tarih,group,domain,era,compositeScore,uniquenessScore,qualityScore,sourceScore,ratioOzeti
"76805800","Yargıtay","Ceza Genel Kurulu","2010/79","2010/98","27.04.2010","cgk","ticaret","y2010_2019","0.685","0.569","0.51","0.95","CEZA GENEL KURULU KARARI
Sanığın dolandırıcılık suçundan beraatına karar verilen olayda, Özel Daire ile yerel mahkeme arasında çözümlenmesi gereken uyuşmazlık, yeterli soruşturma yapılıp yapılmadığının belirlenmesine ilişkindir. 07.11.2001 olan suç tarihi ile inceleme tarihi arasında 8 yıldan fazla süre geçmiş olup, dosya içeriği itibariyle de daha ağır bir suçu oluşturma olasılığı bulunmayan eylemde dava zamanaşımı süresinin dolduğu görülmektedir."
"77550200","Yargıtay","Hukuk Genel Kurulu","2012/270","2012/910","28.11.2012","hgk","miras","y2010_2019","0.684","0.531","0.529","0.95","O halde, tarafların karşılıklı iddia ve savunmalarına, dosyadaki tutanak ve kanıtlara, mahkeme kararında açıklanan gerektirici nedenlere ve özellikle Menderes Asliye Hukuk Mahkemesi'nin (Önce E:2004/664, K:2006/157; Sonra 2007/109 E., 2007/729 K.) kesinleşen kararında ""davacı ve mirasçılarının yapı üzerinde hakkının kalmadığı"" gerekçesine yer verilmiş olmasına göre, yerel mahkemenin bu hususları gözeterek yazılı şekilde karar vermesinde bir isabetsizlik bulunmadığından, diren"
"77169900","Yargıtay","Hukuk Genel Kurulu","2010/749","2010/674","22.12.2010","hgk","borclar","y2010_2019","0.684","0.706","0.428","0.95","Yukarıda yapılan açıklama ve tespitlere göre sonuç olarak; kısa karar hakim ve katip tarafından imzalanmış olduğundan, gerekçeli karardaki hakim imzası eksikliği bozma nedeni yapılmamış; belirtilen imza eksiğinin ve adı geçen davalı vekillerinin usulünce düzenlenmiş vekaletname veya yetki belgelerinin tamamlanması için, dosyanın Yerel mahkemeye geri çevrilmesi gerekmiştir. 'nun Davalı vekili olduklarına ilişkin vekaletname ya da usulünce düzenlenmiş yetki belgeleri eklendikte"
"76875500","Yargıtay","Ceza Genel Kurulu","2010/109","2010/177","28.09.2010","cgk","usul_hukuk","y2010_2019","0.684","0.563","0.51","0.95","CEZA GENEL KURULU KARARI
Sanık E..K..'ın, 15 yaşını tamamlamamış çocuklara cinsel istismarda bulunma suçundan cezalandırılmasına karar verilen somut olayda, Yargıtay Ceza Genel Kurulunca çö-zümlenmesi gereken uyuşmazlık, sanığın atılı cinsel istismar suçlarını işleyip işlemediğinin be-lirlenmesine ilişkindir. Ben bu şahsın E..K..olduğunu karakola teşhis yapıldıktan sonra bana kimliğini gös-terdiklerinde öğrendim"", 30.05.2007 tarihinde mahkemede; ""Teşhis tutanağında kesin olar"
"76874100","Yargıtay","Ceza Genel Kurulu","2010/145","2010/175","28.09.2010","cgk","ceza_ozel","y2010_2019","0.684","0.561","0.51","0.95","CEZA GENEL KURULU KARARI
Özel Daire ile yerel mahkeme arasındaki uyuşmazlık; hırsızlık suçunun unsurlarının oluşup oluşmadığının belirlenmesi bağlamında, sanığın kaçak elektrik kullanıp kullanmadığı hususunun saptanmasına ilişkin ise de; asli zamanaşımı süresinin dolup dolmadığı konusunun Yargıtay İç Yönetmeliğinin 27. maddelerinde belirtilen cezaların, türleri ve üst hadleri itibarıyla, suç tarihinde yürürlükte bulunan ve sanıklar lehine olan 765 sayılı TCY'nın 102/4 maddesi"
"77236400","Yargıtay","Hukuk Genel Kurulu","2011/485","2011/547","21.09.2011","hgk","is_sgk","y2010_2019","0.683","0.429","0.585","0.95","Davacı vekili, müvekkilinin, Almanya'da ilk defa 14.7.1984 tarihinde çalışmaya başladığını, davalı Kuruma yaşlılık aylığı bağlanması için müracaat edildiğinde talebinin reddedildiğini belirterek, ilk sigortalılık başlangıcının 14.07.1984 tarihi olduğunun ve 01.02.2008 tarihi itibariyle yaşlılık aylığına hak kazandığının tespitine karar verilmesini talep ve dava etmiştir. Yerel mahkemece, Türk-Alman Sosyal Güvenlik Sözleşmesine Ek Sözleşmenin 29/4.maddesi hükmü uyarınca yurt d"
"77658500","Yargıtay","Hukuk Genel Kurulu","2012/915","2012/1236","19.12.2012","hgk","usul_hukuk","y2010_2019","0.683","0.472","0.56","0.95","Şu hususta unutulmamalıdır ki, çekişmeli taşınmazlara ilişkin dayanak tescil ilamlarının gözetilmesi, kesin hüküm itirazları mülkiyet iddiasını ilgilendireceğinden görevli mahkemece değerlendirilmesi gerekir. Yapılan tespit usul ve yasaya aykırı olup, taşınmaz orman tahdit sınırları içerisinde kalmıştır."" iddiası ile, çekişmeli taşınmaza ilişkin tespitin iptalini ve taşınmazın kesinleşmiş orman tahdit sınırları içerisinde kalan kısmının orman vasfı ile Hazine adına tapuya kay"
"76756300","Yargıtay","Hukuk Genel Kurulu","2010/116","2010/175","24.03.2010","hgk","icra_iflas","y2010_2019","0.683","0.524","0.529","0.95","O halde, davalının kabul edilen, davacı vekilinin de reddedilen kısımlara ilişkin olmak üzere bu yeni hükme yönelik temyiz itirazlarını inceleme görevi Özel Daireye ait olup, dosyanın temyiz incelemesi yapılmak üzere Özel Daireye gönderilmesi gerekir. Şu hale göre, ön sorunun çözümlenmesi için temyize konu kararların açıklanan özellikleri taşıyıp taşımadığının irdelenmesi gerekir."
"76996400","Yargıtay","Ceza Genel Kurulu","2010/259","2011/6","25.01.2011","cgk","ceza_ozel","y2010_2019","0.683","0.819","0.36","0.95","A..'ın olay günü cep telefonunu mesaj çekmek amacıyla alan, geri istediğinde ise sustalı bıçak çekerek cep telefonunu geri vermeyen kişi olarak sanık M.K..'yı 6 kişi arasından teşhis ettiği, 
Polis Kriminal Laboratuvarlığınca düzenlenmiş olan 19.01.2004 tarih ve 2003/682 sayılı ekspertiz raporunda; sanık M. isimli şah&not;sı sordular, ben de tanıdığımı söyledim, E..'ın nerede olduğunu sorduklarında nerede olduğunu bilmediğimi söyledim, bu esnada şahıslardan birisi benim cep t"
"77320100","Yargıtay","Ceza Genel Kurulu","2012/1320","2013/252","21.05.2013","cgk","ticaret","y2010_2019","0.683","0.536","0.523","0.95","Suçun sübutu ve nitelendirmesine ilişkin olarak uyuşmazlık bulunmayan somut olayda, Özel Daire çoğunluğu ile Yargıtay Cumhuriyet Başsavcılığı arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; yerel mahkemece, izinsiz hint keneviri yetiştirme suçundan kurulan mahkumiyet hükmünde sanık hakkında TCK'nun 62. E.'un Seyitgazi ilçesi ......köyünde bulunan evi ve eklentilerinde arama yapıldığı,
Arama tutanağına göre; narkotik dedektör köpeğin bahçe içerisinde g"
"76718100","Yargıtay","Ceza Genel Kurulu","2009/219","2010/8","26.01.2010","cgk","ticaret","y2010_2019","0.683","0.621","0.473","0.95","CEZA GENEL KURULU KARARI
Sanığın karşılıksız çek keşide etmek suçundan cezalandırılmasına karar verilen somut olayda, Yargıtay Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; sanığın, keşide tarihi tahrif edilerek ödeme ve ibraz süresi geçmiş bulunan çeke işlerlik kazandırılmak suretiyle icra takibine konu yapıldığını ve bu takibe konu borca karşı Ankara 13. Bu bilgiler ışığında somut olay değerlendirildiğinde; 
Çekin asli unsurlardan sayılan keşide tarihinin tahrif edi"
"77131900","Yargıtay","Ceza Genel Kurulu","2011/139","2011/142","21.06.2011","cgk","ceza_genel","y2010_2019","0.683","0.664","0.448","0.95","Dosya incelendiğinde; 
Yerel mahkeme kararının tefhim edildiği 29.07.2009 tarihli oturuma ait tutanağın altında; ""sanık söz alarak mahkemece verilen hükmü temyiz etmek istiyorum, gerekçeli kararın tarafıma tebliğini istiyorum dedi"" şeklinde ibarenin yazılı olduğu, bunun altının sanık tarafından imzalandığı ve temyiz defterinin 2009/61 sırasına kaydedildiği açıklamasının yazıldığı, sanığın gerekçeli kararın kendisine tebliğinden sonra 04.09.2009 tarihinde gerekçeli temyiz dile"
"77673500","Yargıtay","Hukuk Genel Kurulu","2012/1650","2012/1377","26.12.2012","hgk","usul_hukuk","y2010_2019","0.682","0.403","0.598","0.95","Şu hususta unutulmamalıdır ki, çekişmeli taşınmazlara ilişkin dayanak tescil ilamlarının gözetilmesi, kesin hüküm itirazları mülkiyet iddiasını ilgilendireceğinden görevli mahkemece değerlendirilmesi gerekir. Davacı Orman İdaresi vekili, dava dilekçesinde; ""Antalya İli Kepez ilçesi Duacı köyü sınırları içerisinde 3402 Sayılı Kadastro Kanunu'nun 22/a maddesi uyarınca yapılan arazi kadastro çalışmalarının tamamlanıp 09.06.2010 tarihinde askı suretiyle ilan edildiğini, Duacı Köy"
"77237500","Yargıtay","Hukuk Genel Kurulu","2012/599","2013/145","23.01.2013","hgk","icra_iflas","y2010_2019","0.682","0.242","0.69","0.95","Bu itibarla; Hukuk Genel Kurulu'nca da benimsenen Özel Daire bozma kararına uyulmak gerekirken, önceki kararda direnilmesi usul ve yasaya aykırıdır. Buna göre, likit bir alacaktan söz edilebilmesi için, ya alacağın gerçek miktarının belli ve sabit olması ya da borçlusu tarafından belirlenebilmesi için bütün unsurların bilinmesi veya bilinmesinin gerekmekte olması; böylece, borçlunun borç tutarını tahkik ve tayin etmesinin mümkün bulunması; başka bir ifadeyle, borçlunun yalnız"
"77531300","Yargıtay","Hukuk Genel Kurulu","2012/1506","2013/811","31.05.2013","hgk","ticaret","y2010_2019","0.682","0.552","0.51","0.95","Somut olayda ise; 
Yerel mahkemece, bozma kararından sonra yapılan yargılamada, bozma ilamına uyulmakla birlikte, yeniden bilirkişi incelemesi yaptırılarak rapor alınmış ve yine bozma öncesi gibi iflasın ertelenmesine ilişkin kararda bu bilirkişi raporu değerlendirilerek, gerekçe yapılmıştır. maddesi ile 6100 sayılı Hukuk Muhakemeleri Kanunu'na eklenen ""Geçici Madde 3"" atfıyla uygulanmakta olan 1086 sayılı HUMK'nun 440/1.maddesi uyarınca kararın tebliğinden itibaren onbeş (10"
"77277300","Yargıtay","Hukuk Genel Kurulu","2011/602","2011/612","12.10.2011","hgk","miras","y2010_2019","0.682","0.616","0.473","0.95","Hukuk Genel Kurulu'nda yapılan karar düzeltme görüşmesi sonunda Yerel Mahkeme gerekçesinde yer alan bu ibarenin, hükmün infazı sırasında tereddüt oluşturmaması için hüküm fıkrasının 2.bendine ""davalılardan"" sonra gelmek üzere parantez içinde eklenmesine, diğer yönlerden ise, karar düzeltme istemlerinin reddine karar verilmiştir. KARŞI OY

 Yüksek Hukuk Genel Kurulunun, mahkemenin her iki davalının da satış bedelinden sorumlu oldukları yönündeki direnme kararını yerinde bulan "
"76897200","Yargıtay","Hukuk Genel Kurulu","2010/379","2010/413","22.09.2010","hgk","miras","y2010_2019","0.682","0.564","0.503","0.95","Tüm dosya kapsamından terekenin borca batık olduğu anlaşıldığına göre Hukuk Genel Kurulu'nca da benimsenen Özel Daire bozma kararına uyulmak gerekirken, önceki kararda direnilmesi usul ve yasaya aykırıdır. Yerel Mahkemece süresi içerisinde mirasın reddi istenmediğinden, açılmış olan dava ile davacıların mirası örtülü olarak kabul etmiş sayılacakları ve terekenin borca batık olduğu hususunun ispatlanmadığı gerekçesi ile davanın reddine ilişkin verilen karar, Özel Dairece yukar"
"77236100","Yargıtay","Ceza Genel Kurulu","2011/305","2011/275","20.12.2011","cgk","icra_iflas","y2010_2019","0.682","0.469","0.56","0.95","fıkralar ile büyükler için de kabul edilmiş, aynı Yasanın 40. maddeleri uyarınca 2 ay 15 gün hapis cezası ile cezalandırılmasına karar verilen olayda, Özel Daire ile Yargıtay Cumhuriyet Başsavcılığı arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlıklar; 
1- Sanık hakkında hükmün açıklanmasının geri bırakılması koşullarının bulunup bulunmadığı,
2- Hükmün 5728 sayılı Yasa ile 5846 sayılı Yasada yapılan değişiklikler nedeniyle sanığın hukuksal durumunun yeni"
"77583300","Yargıtay","Ceza Genel Kurulu","2013/588","2013/422","22.10.2013","cgk","ceza_usul","y2010_2019","0.682","0.532","0.523","0.95","Özel Daire ile Yargıtay Cumhuriyet Başsavcılığı arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; sanık hakkında kişiyi hürriyetinden yoksun kılma suçuna azmettirmenin sabit olup olmadığının belirlenmesine ilişkindir. İncelenen dosya kapsamından; 
Suç tarihinde bir sağlık ocağında doktor olarak görev yapan sanık M.'in aynı zamanda Çapa Tıp adlı özel bir poliklinikte çalıştığı, haklarındaki mahk&ucirc;miyet hükmü onanmak suretiyle kesinleşen sanıklar M."
"77262900","Yargıtay","Ceza Genel Kurulu","2010/255","2011/294","27.12.2011","cgk","ceza_usul","y2010_2019","0.682","0.812","0.36","0.95","sanıklar tarafından telefonla aranarak kuyumcuda bulunan altınların getirilmesinin istendiği, aksi halde katılanın öldürüleceğinin ifade edildiği, katılanın eşinin olayı polise bildirdiği, sanıkların tanık A..'ya katılana ait kuyumcudaki altınları tarif edecekleri yere getirmesini istediği, tanık A.'nun polis eşliğinde bir poşet içine altın kutuları doldurularak sanıkların telefonla yaptıkları yönlendirmelerle buluşma yerine gittiği, sanıklardan S. adına kayıtlı olduğunun tes"
"52039500","Yargıtay","Ceza Genel Kurulu","2012/1291","2012/1865","25.12.2012","cgk","usul_hukuk","y2010_2019","0.682","0.553","0.51","0.95","maddeleri uyrınca 8 yıl 4 ay hapis cezasıyla cezalandırılmasına karar verilen somut olayda, Özel Daire ile yerel mahkeme arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; kesinleşen başka bir yargılama dosyasında, öz babasının cinsel istismarına maruz kalması nedeniyle Adli Tıp 6. İncelenen dosya içeriğinden;

 Çorum Ağır Ceza Mahkemesince 22.04.2008 gün ve 323-147 sayı ile, mağdure ve kendisinden iki yaş büyük olan ablasına karşı 15.11.2005 tarihinde b"
"76736300","Yargıtay","Ceza Genel Kurulu","2009/254","2010/34","23.02.2010","cgk","ceza_genel","y2010_2019","0.682","0.553","0.51","0.95","Diğer taraftan, Yargıtay Ceza Genel Kurulu'nun 26.09.2006 gün ve 204-197 sayılı kararında da açıklandığı üzere; hükmü temyiz etmeleri halinde veya aleyhlerine sonuç doğurabilecek görüş içermesi halinde Yargıtay Cumhuriyet Başsavcılığınca düzenlenen tebliğnamenin, sanık veya müdafii ile katılan veya vekiline tebliğ olunacağı 5320 sayılı Yasanın 8. Ağır Ceza Mahkemesinin 14.06.2004 gün ve 174-287 ek sayılı uyarlama hükmüne ait gerekçeli kararla, Yargıtay Cumhuriyet Başsavcılığı"
"17000600","Yargıtay","Hukuk Genel Kurulu","2010/324","2010/343","23.06.2010","hgk","idare","y2010_2019","0.681","0.547","0.51","0.95","Dava dilekçesindeki açıklamalara göre davacı, davalı gerçek kişilerin kişisel kusurlarına dayandığına göre mahkemece işin esasının incelenmesi, davalıların kişisel kusuru bulunup bulunmadığının araştırılması ve sonucuna göre bir karar verilmesi gerekir. Yeni hükme yönelik temyiz itirazlarının incelenmesi için dosyanın Özel Daireye gönderilmesi gerekir."
"76731100","Yargıtay","Hukuk Genel Kurulu","2010/104","2010/151","17.03.2010","hgk","usul_hukuk","y2010_2019","0.681","0.572","0.498","0.95","S O N U Ç : Davalılar vekilinin temyiz itirazlarının reddi ile, direnme kararının yukarıda açıklanan nedenlerle ONANMASINA, gerekli temyiz ilam harcı peşin alındığından başkaca harç alınmasına mahal olmadığına ikinci görüşmede 17.03.2010 gününde oyçokluğu ile karar verildi. emekli maaşı aldığı dikkate alındığında takdir edilen 10.000,00 YTL manevi tazminatın hakkaniyete uygun olduğu sonucuna varılmış olup delillerin değerlendirilmesinde bir isabetsizlik bulunmamasına göre, us"
"77138300","Yargıtay","Ceza Genel Kurulu","2011/134","2011/152","28.06.2011","cgk","usul_hukuk","y2010_2019","0.681","0.658","0.448","0.95","maddesi gereğince sanığa verilen cezanın ertelenmesi halinde ilerde bir daha suç işlemeyeceğine dair mahkememizde olumlu kanaat hasıl olmadığından cezasının ertelenmesine yer olmadığına"" ve hak yoksunluğuna karar verildiği, hükmolunan hapis cezasının para cezasına çevrilip çevrilmeyeceği hususunda olumlu ya da olumsuz bir karar verilmediği,
Anlaşılmaktadır. (3) Daha önce hapis cezasına mahk&ucirc;m edilmemiş olmak koşuluyla, mahk&ucirc;m olunan otuz gün ve daha az süreli hapi"
"77096300","Yargıtay","Ceza Genel Kurulu","2011/81","2011/106","24.05.2011","cgk","aile","y2010_2019","0.681","0.461","0.56","0.95","Maddenin birinci fıkrasında kasten yaralama suçunun tanımı yapılmış, kişinin vücuduna acı veren veya sağlığının ya da algılama yeteneğinin bozulmasına neden olan her davranış, yaralama olarak kabul edilmiş, madde gerekçesinde bu husus açıkça vurgulanmıştır. İnceleme konusu olayda; 
Katılan M.T.'ın 03.09.2005 günü saat 14.30 sıralarında T.Düğün Salonunda meydana gelen olayın ardından Altıntabak Polis Karakoluna başvuruda bulunması üzerine soruşturmaya başlanıldığı, 
Katılana a"
"76800800","Yargıtay","Ceza Genel Kurulu","2010/86","2010/91","27.04.2010","cgk","ticaret","y2010_2019","0.681","0.615","0.473","0.95","maddesi uyarınca hakkında tekerrür hükümlerinin uygulanmasının gerektiği somut olayda, suçun sübutu ve nitelendirilmesinde bir isabetsizlik bulunmayıp, Yargıtay Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık 01.06.2005 tarihinden önce işlenip, özel yasalarda yaptırıma bağlanan eylemler nedeniyle, önceki yasanın lehe kabul edilerek uygulama yapılması halinde, tekerrür hükümlerinin uygulanması olanağının, bulunup bulunmadığı noktasında toplanmak&not;tadır. Süreklilik göst"
